,Climate_date,Temp Max (° F),Temp Avg (° F),Temp Min (° F),Dew Max (° F),Dew Avg (° F),Dew Min (° F),Humidity Max (%),Humidity Avg (%),Humidity Min (%),Wind Max (mph),Wind Avg (mph),Wind Min (mph),Pressure Max (Hg),Pressure Avg (Hg),Pressue Min (Hg),Precipation Max (in),Precipation Avg (in),Precipation Min (in),arrest,beat,block,case_number,community_area,date,description,district,domestic,fbi_code,id,iucr,latitude,location,location_description,longitude,primary_type,updated_on,ward,x_coordinate,y_coordinate,year,Crime_date,Crime_time (CT)
8238,,,,,,,,,,,,,,,,,,,,False,1222,026XX W WARREN BLVD,JC313365,28,2019-06-19T14:30:00.000,FORCIBLE ENTRY,12,False,05,11728660,0610,41.88203725,"{'latitude': '41.88203725', 'longitude': '-87.691454913', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE-GARAGE,-87.69145491299999,BURGLARY,2019-06-30T15:56:27.000,27,1159043,1900258,2019,2019-06-19,14:30:00
8239,,,,,,,,,,,,,,,,,,,,False,1821,002XX W SCOTT ST,JC313207,8,2019-06-19T14:30:00.000,FROM BUILDING,18,False,06,11728739,0890,41.904938791,"{'latitude': '41.904938791', 'longitude': '-87.635164084', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.635164084,THEFT,2019-06-30T15:56:27.000,2,1174304,1908723,2019,2019-06-19,14:30:00
8240,,,,,,,,,,,,,,,,,,,,False,412,021XX E 87TH ST,JC314395,45,2019-06-19T14:30:00.000,SIMPLE,4,False,08A,11730153,0560,41.737094305,"{'latitude': '41.737094305', 'longitude': '-87.572998178', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","SCHOOL, PUBLIC, GROUNDS",-87.57299817799999,ASSAULT,2019-06-30T15:56:27.000,8,1191768,1847705,2019,2019-06-19,14:30:00
8241,,,,,,,,,,,,,,,,,,,,False,124,010XX S CANAL ST,JC313147,28,2019-06-19T14:27:00.000,RETAIL THEFT,1,False,06,11728294,0860,41.869527301,"{'latitude': '41.869527301', 'longitude': '-87.639268759', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DEPARTMENT STORE,-87.63926875899999,THEFT,2019-06-30T15:56:27.000,25,1173291,1895810,2019,2019-06-19,14:27:00
8242,,,,,,,,,,,,,,,,,,,,False,726,020XX W 63RD ST,JC313115,67,2019-06-19T14:22:00.000,TO LAND,7,False,26,11728260,1330,41.779307976999995,"{'latitude': '41.779307977', 'longitude': '-87.674442028', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESTAURANT,-87.67444202799999,CRIMINAL TRESPASS,2019-06-30T15:56:27.000,16,1163963,1862859,2019,2019-06-19,14:22:00
8243,,,,,,,,,,,,,,,,,,,,False,2534,015XX N KOLIN AVE,JC313121,23,2019-06-19T14:20:00.000,SIMPLE,25,False,08A,11728248,0560,41.908609283000004,"{'latitude': '41.908609283', 'longitude': '-87.735078813', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.73507881299999,ASSAULT,2019-06-30T15:56:27.000,26,1147096,1909855,2019,2019-06-19,14:20:00
8244,,,,,,,,,,,,,,,,,,,,False,1411,029XX N RICHMOND ST,JC315795,21,2019-06-19T14:20:00.000,TO PROPERTY,14,False,14,11730784,1310,41.934298502,"{'latitude': '41.934298502', 'longitude': '-87.701361381', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.701361381,CRIMINAL DAMAGE,2019-06-30T15:56:27.000,33,1156205,1919282,2019,2019-06-19,14:20:00
8245,,,,,,,,,,,,,,,,,,,,False,1225,002XX S WESTERN AVE,JC313106,28,2019-06-19T14:19:00.000,TO CITY OF CHICAGO PROPERTY,12,False,14,11728671,1345,41.877809881,"{'latitude': '41.877809881', 'longitude': '-87.686345457', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.686345457,CRIMINAL DAMAGE,2019-06-30T15:56:27.000,27,1160446,1898728,2019,2019-06-19,14:19:00
8246,,,,,,,,,,,,,,,,,,,,False,1112,010XX N PULASKI RD,JC313133,23,2019-06-19T14:15:00.000,HARASSMENT BY ELECTRONIC MEANS,11,False,26,11728322,2826,41.899682405,"{'latitude': '41.899682405', 'longitude': '-87.726214187', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.72621418700001,OTHER OFFENSE,2019-06-30T15:56:27.000,37,1149532,1906619,2019,2019-06-19,14:15:00
8247,,,,,,,,,,,,,,,,,,,,True,733,071XX S GREEN ST,JC313092,68,2019-06-19T14:14:00.000,GAME/DICE,7,False,19,11728249,1661,41.76448719,"{'latitude': '41.76448719', 'longitude': '-87.645606996', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SIDEWALK,-87.645606996,GAMBLING,2019-06-30T15:56:27.000,6,1171871,1857520,2019,2019-06-19,14:14:00
8248,,,,,,,,,,,,,,,,,,,,True,1011,040XX W ROOSEVELT RD,JC313137,29,2019-06-19T14:13:00.000,POSS: CANNABIS MORE THAN 30GMS,10,False,18,11728309,1812,41.866164375,"{'latitude': '41.866164375', 'longitude': '-87.725734739', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",VEHICLE NON-COMMERCIAL,-87.72573473899999,NARCOTICS,2019-06-30T15:56:27.000,24,1149749,1894406,2019,2019-06-19,14:13:00
8249,,,,,,,,,,,,,,,,,,,,True,211,002XX E 35TH ST,JC313129,35,2019-06-19T14:10:00.000,OBSTRUCTING JUSTICE,2,False,24,11728291,3730,41.83107514,"{'latitude': '41.83107514', 'longitude': '-87.620068319', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.620068319,INTERFERENCE WITH PUBLIC OFFICER,2019-07-04T16:01:59.000,4,1178637,1881841,2019,2019-06-19,14:10:00
8250,,,,,,,,,,,,,,,,,,,,False,922,030XX W 47TH ST,JC313097,58,2019-06-19T14:09:00.000,TELEPHONE THREAT,9,False,08A,11730368,2820,41.808174401,"{'latitude': '41.808174401', 'longitude': '-87.700673157', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CONVENIENCE STORE,-87.70067315700001,OTHER OFFENSE,2019-06-30T15:56:27.000,14,1156731,1873324,2019,2019-06-19,14:09:00
8251,,,,,,,,,,,,,,,,,,,,False,122,002XX W ADAMS ST,JC313408,32,2019-06-19T14:00:00.000,POCKET-PICKING,1,False,06,11728424,0870,41.879381337,"{'latitude': '41.879381337', 'longitude': '-87.634201201', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESTAURANT,-87.63420120100001,THEFT,2019-06-30T15:56:27.000,42,1174642,1899412,2019,2019-06-19,14:00:00
8252,,,,,,,,,,,,,,,,,,,,False,215,045XX S CALUMET AVE,JC313377,38,2019-06-19T14:00:00.000,TO PROPERTY,2,False,14,11728618,1310,41.812238045,"{'latitude': '41.812238045', 'longitude': '-87.618234152', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.61823415200001,CRIMINAL DAMAGE,2019-06-30T15:56:27.000,3,1179194,1874981,2019,2019-06-19,14:00:00
8253,,,,,,,,,,,,,,,,,,,,False,1822,012XX N LARRABEE ST,JC313120,8,2019-06-19T14:00:00.000,RETAIL THEFT,18,False,06,11728695,0860,41.903996883000005,"{'latitude': '41.903996883', 'longitude': '-87.643230238', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DEPARTMENT STORE,-87.64323023799999,THEFT,2019-06-30T15:56:27.000,27,1172111,1908362,2019,2019-06-19,14:00:00
8254,,,,,,,,,,,,,,,,,,,,False,424,083XX S BAKER AVE,JC320157,46,2019-06-19T14:00:00.000,AUTOMOBILE,4,False,07,11733950,0910,41.742433325,"{'latitude': '41.742433325', 'longitude': '-87.548707335', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PARKING LOT/GARAGE(NON.RESID.),-87.548707335,MOTOR VEHICLE THEFT,2019-06-30T15:56:27.000,10,1198380,1849710,2019,2019-06-19,14:00:00
8255,,,,,,,,,,,,,,,,,,,,False,722,003XX W 64TH ST,JC313145,68,2019-06-19T14:00:00.000,PRO EMP HANDS NO/MIN INJURY,7,False,08A,11728300,0545,41.778099133000005,"{'latitude': '41.778099133', 'longitude': '-87.633828531', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HOSPITAL BUILDING/GROUNDS,-87.633828531,ASSAULT,2019-06-30T15:56:27.000,20,1175044,1862506,2019,2019-06-19,14:00:00
8256,,,,,,,,,,,,,,,,,,,,False,2534,043XX W POTOMAC AVE,JC313153,23,2019-06-19T14:00:00.000,AGGRAVATED: HANDGUN,25,False,04B,11728360,041A,41.904352553,"{'latitude': '41.904352553', 'longitude': '-87.734472021', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SIDEWALK,-87.734472021,BATTERY,2019-06-30T15:56:27.000,37,1147272,1908305,2019,2019-06-19,14:00:00
8257,,,,,,,,,,,,,,,,,,,,False,831,065XX S TROY ST,JC313182,66,2019-06-19T13:59:00.000,SIMPLE,8,False,08A,11728354,0560,41.774491704,"{'latitude': '41.774491704', 'longitude': '-87.701799816', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.701799816,ASSAULT,2019-06-30T15:56:27.000,17,1156514,1861048,2019,2019-06-19,13:59:00
8258,,,,,,,,,,,,,,,,,,,,True,1533,049XX W CONGRESS PKWY,JC313090,25,2019-06-19T13:57:00.000,UNLAWFUL POSS OF HANDGUN,15,False,15,11728333,143A,41.874032657,"{'latitude': '41.874032657', 'longitude': '-87.748024843', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.748024843,WEAPONS VIOLATION,2019-06-30T15:56:27.000,29,1143658,1897231,2019,2019-06-19,13:57:00
8259,,,,,,,,,,,,,,,,,,,,False,1651,100XX W OHARE ST,JC313994,76,2019-06-19T13:55:00.000,FROM BUILDING,16,False,06,11728994,0890,41.976290414,"{'latitude': '41.976290414', 'longitude': '-87.905227221', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,-87.905227221,THEFT,2019-06-30T15:56:27.000,41,1100658,1934241,2019,2019-06-19,13:55:00
8260,,,,,,,,,,,,,,,,,,,,False,123,008XX S STATE ST,JC313274,32,2019-06-19T13:50:00.000,FROM BUILDING,1,False,06,11728367,0890,41.871371147,"{'latitude': '41.871371147', 'longitude': '-87.627514417', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ATHLETIC CLUB,-87.62751441700001,THEFT,2019-06-30T15:56:27.000,4,1176487,1896508,2019,2019-06-19,13:50:00
8261,,,,,,,,,,,,,,,,,,,,False,912,031XX S ASHLAND AVE,JC313060,59,2019-06-19T13:50:00.000,RETAIL THEFT,9,False,06,11728142,0860,41.836385231,"{'latitude': '41.836385231', 'longitude': '-87.66571041', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SMALL RETAIL STORE,-87.66571041,THEFT,2019-06-30T15:56:27.000,12,1166183,1883676,2019,2019-06-19,13:50:00
8262,,,,,,,,,,,,,,,,,,,,True,1022,019XX S TROY ST,JC313087,29,2019-06-19T13:48:00.000,POSS: HEROIN(WHITE),10,False,18,11728282,2024,41.854939286,"{'latitude': '41.854939286', 'longitude': '-87.704129073', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.70412907299999,NARCOTICS,2019-06-30T15:56:27.000,24,1155664,1890358,2019,2019-06-19,13:48:00
8263,,,,,,,,,,,,,,,,,,,,False,1432,025XX N ELSTON AVE,JC313069,22,2019-06-19T13:41:00.000,STRONGARM - NO WEAPON,14,False,03,11728974,0320,41.927101339000004,"{'latitude': '41.927101339', 'longitude': '-87.680438363', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PARKING LOT/GARAGE(NON.RESID.),-87.680438363,ROBBERY,2019-06-30T15:56:27.000,32,1161918,1916702,2019,2019-06-19,13:41:00
8264,,,,,,,,,,,,,,,,,,,,True,622,083XX S STEWART AVE,JC313273,44,2019-06-19T13:40:00.000,RETAIL THEFT,6,False,06,11728615,0860,41.742710224,"{'latitude': '41.742710224', 'longitude': '-87.634088181', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DEPARTMENT STORE,-87.63408818100001,THEFT,2019-06-30T15:56:27.000,21,1175078,1849610,2019,2019-06-19,13:40:00
8265,,,,,,,,,,,,,,,,,,,,True,1613,073XX W HIGGINS AVE,JC313144,10,2019-06-19T13:39:00.000,POSS: HEROIN(WHITE),16,False,18,11728305,2024,41.98179595,"{'latitude': '41.98179595', 'longitude': '-87.81122629', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.81122629,NARCOTICS,2019-06-30T15:56:27.000,41,1126206,1936389,2019,2019-06-19,13:39:00
8266,,,,,,,,,,,,,,,,,,,,False,2033,050XX N BROADWAY,JC313038,3,2019-06-19T13:37:00.000,TELEPHONE THREAT,20,False,08A,11728125,2820,41.97397403,"{'latitude': '41.97397403', 'longitude': '-87.659803597', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESTAURANT,-87.659803597,OTHER OFFENSE,2019-06-30T15:56:27.000,48,1167399,1933826,2019,2019-06-19,13:37:00
8267,,,,,,,,,,,,,,,,,,,,True,231,002XX E 56TH ST,JC313076,40,2019-06-19T13:35:00.000,POSS: HEROIN(WHITE),2,False,18,11728364,2024,41.792926158,"{'latitude': '41.792926158', 'longitude': '-87.620377748', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.620377748,NARCOTICS,2019-06-30T15:56:27.000,20,1178668,1867939,2019,2019-06-19,13:35:00
8268,,,,,,,,,,,,,,,,,,,,True,1022,012XX S CALIFORNIA BLVD,JC313054,29,2019-06-19T13:35:00.000,POSS: HEROIN(WHITE),10,False,18,11728191,2024,41.865225851999995,"{'latitude': '41.865225852', 'longitude': '-87.695867053', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.69586705299999,NARCOTICS,2019-06-30T15:56:27.000,24,1157887,1894123,2019,2019-06-19,13:35:00
8269,,,,,,,,,,,,,,,,,,,,False,1115,043XX W ADAMS ST,JC313258,26,2019-06-19T13:30:00.000,OTHER CRIME INVOLVING PROPERTY,11,False,26,11728385,5001,41.877880513,"{'latitude': '41.877880513', 'longitude': '-87.733742492', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.733742492,OTHER OFFENSE,2019-06-30T15:56:27.000,28,1147538,1898660,2019,2019-06-19,13:30:00
8270,,,,,,,,,,,,,,,,,,,,False,1034,027XX W CERMAK RD,JC313029,30,2019-06-19T13:28:00.000,SIMPLE,10,False,08B,11728225,0460,41.851912363000004,"{'latitude': '41.851912363', 'longitude': '-87.694681559', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SMALL RETAIL STORE,-87.694681559,BATTERY,2019-06-30T15:56:27.000,12,1158246,1889274,2019,2019-06-19,13:28:00
8271,,,,,,,,,,,,,,,,,,,,True,1923,008XX W ADDISON ST,JC313048,6,2019-06-19T13:27:00.000,TO STATE SUP LAND,19,False,26,11728230,1350,41.947295978,"{'latitude': '41.947295978', 'longitude': '-87.651162974', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",POLICE FACILITY/VEH PARKING LOT,-87.651162974,CRIMINAL TRESPASS,2019-06-30T15:56:27.000,44,1169826,1924123,2019,2019-06-19,13:27:00
8272,,,,,,,,,,,,,,,,,,,,True,621,079XX S VINCENNES AVE,JC313118,44,2019-06-19T13:25:00.000,SIMPLE,6,False,08B,11728438,0460,41.750406624,"{'latitude': '41.750406624', 'longitude': '-87.634312495', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.634312495,BATTERY,2019-06-30T15:56:27.000,17,1174994,1852414,2019,2019-06-19,13:25:00
8273,,,,,,,,,,,,,,,,,,,,True,312,065XX S VERNON AVE,JC313030,42,2019-06-19T13:24:00.000,DOMESTIC BATTERY SIMPLE,3,True,08B,11728285,0486,41.77598635,"{'latitude': '41.77598635', 'longitude': '-87.614321957', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.614321957,BATTERY,2019-06-30T15:56:27.000,20,1180371,1861780,2019,2019-06-19,13:24:00
8274,,,,,,,,,,,,,,,,,,,,True,623,077XX S STEWART AVE,JC313088,69,2019-06-19T13:23:00.000,SIMPLE,6,False,08B,11728418,0460,41.754290293000004,"{'latitude': '41.754290293', 'longitude': '-87.634391298', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.634391298,BATTERY,2019-06-30T15:56:27.000,17,1174961,1853829,2019,2019-06-19,13:23:00
8275,,,,,,,,,,,,,,,,,,,,False,1933,009XX W DIVERSEY PKWY,JC313049,6,2019-06-19T13:23:00.000,SIMPLE,19,False,08B,11728237,0460,41.932651187,"{'latitude': '41.932651187', 'longitude': '-87.653197025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",GROCERY FOOD STORE,-87.653197025,BATTERY,2019-06-30T15:56:27.000,44,1169315,1918782,2019,2019-06-19,13:23:00
8276,,,,,,,,,,,,,,,,,,,,True,2212,118XX S WESTERN AVE,JC313014,75,2019-06-19T13:22:00.000,TO LAND,22,False,26,11728145,1330,41.678237739000004,"{'latitude': '41.678237739', 'longitude': '-87.68073427', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DEPARTMENT STORE,-87.68073427,CRIMINAL TRESPASS,2019-06-30T15:56:27.000,19,1162526,1826017,2019,2019-06-19,13:22:00
8277,,,,,,,,,,,,,,,,,,,,True,1524,008XX N LOREL AVE,JC313021,25,2019-06-19T13:20:00.000,POSS: CRACK,15,False,18,11728109,2027,41.895431828,"{'latitude': '41.895431828', 'longitude': '-87.759347947', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SIDEWALK,-87.75934794700001,NARCOTICS,2019-06-30T15:56:27.000,37,1140522,1905008,2019,2019-06-19,13:20:00
8278,,,,,,,,,,,,,,,,,,,,False,1822,008XX W NORTH AVE,JC317372,8,2019-06-19T13:20:00.000,RETAIL THEFT,18,False,06,11731722,0860,41.910914175,"{'latitude': '41.910914175', 'longitude': '-87.648578343', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SMALL RETAIL STORE,-87.648578343,THEFT,2019-06-30T15:56:27.000,2,1170635,1910871,2019,2019-06-19,13:20:00
8279,,,,,,,,,,,,,,,,,,,,False,722,005XX W 66TH PL,JC313003,68,2019-06-19T13:17:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,7,False,11,11729201,1153,41.773482344,"{'latitude': '41.773482344', 'longitude': '-87.637749992', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.63774999200001,DECEPTIVE PRACTICE,2019-06-30T15:56:27.000,6,1173988,1860815,2019,2019-06-19,13:17:00
8280,,,,,,,,,,,,,,,,,,,,False,623,080XX S HARVARD AVE,JC313042,44,2019-06-19T13:15:00.000,$500 AND UNDER,6,False,06,11728636,0820,41.748195081999995,"{'latitude': '41.748195082', 'longitude': '-87.63302091', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SIDEWALK,-87.63302091,THEFT,2019-06-30T15:56:27.000,17,1175353,1851611,2019,2019-06-19,13:15:00
8281,,,,,,,,,,,,,,,,,,,,False,235,056XX S KIMBARK AVE,JC313111,41,2019-06-19T13:13:00.000,FROM BUILDING,2,False,06,11728254,0890,41.792553685,"{'latitude': '41.792553685', 'longitude': '-87.594866308', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","SCHOOL, PUBLIC, GROUNDS",-87.594866308,THEFT,2019-06-30T15:56:27.000,5,1185626,1867862,2019,2019-06-19,13:13:00
8282,,,,,,,,,,,,,,,,,,,,False,124,011XX S CANAL ST,JC313036,28,2019-06-19T13:13:00.000,ATTEMPT THEFT,1,False,06,11728193,0850,41.868541914,"{'latitude': '41.868541914', 'longitude': '-87.639235361', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SMALL RETAIL STORE,-87.639235361,THEFT,2019-06-30T15:56:27.000,25,1173303,1895451,2019,2019-06-19,13:13:00
8283,,,,,,,,,,,,,,,,,,,,False,1124,033XX W ADAMS ST,JC313252,27,2019-06-19T13:12:00.000,TELEPHONE THREAT,11,False,08A,11728330,2820,41.878345845,"{'latitude': '41.878345845', 'longitude': '-87.709308364', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.709308364,OTHER OFFENSE,2019-06-30T15:56:27.000,28,1154191,1898877,2019,2019-06-19,13:12:00
8284,,,,,,,,,,,,,,,,,,,,False,611,078XX S PAULINA ST,JC313015,71,2019-06-19T13:05:00.000,AGGRAVATED:KNIFE/CUTTING INSTR,6,False,04A,11728224,0520,41.751354586,"{'latitude': '41.751354586', 'longitude': '-87.665892279', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL YARD (FRONT/BACK),-87.66589227899999,ASSAULT,2019-06-30T15:56:27.000,17,1166374,1852691,2019,2019-06-19,13:05:00
8285,,,,,,,,,,,,,,,,,,,,False,1214,004XX N GREEN ST,JC312974,24,2019-06-19T13:05:00.000,FROM BUILDING,12,False,06,11728138,0890,41.890646464,"{'latitude': '41.890646464', 'longitude': '-87.648780161', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.648780161,THEFT,2019-06-30T15:56:27.000,27,1170639,1903485,2019,2019-06-19,13:05:00
8286,,,,,,,,,,,,,,,,,,,,False,2512,025XX N NARRAGANSETT AVE,JC313136,19,2019-06-19T13:00:00.000,POCKET-PICKING,25,False,06,11728353,0870,41.926484632,"{'latitude': '41.926484632', 'longitude': '-87.785553657', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DEPARTMENT STORE,-87.78555365700001,THEFT,2019-06-30T15:56:27.000,36,1133315,1916277,2019,2019-06-19,13:00:00
8287,,,,,,,,,,,,,,,,,,,,False,915,031XX S PRINCETON AVE,JC312983,34,2019-06-19T13:00:00.000,TELEPHONE THREAT,9,True,08A,11728090,2820,41.837574689,"{'latitude': '41.837574689', 'longitude': '-87.634087625', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.634087625,OTHER OFFENSE,2019-06-30T15:56:27.000,11,1174797,1884178,2019,2019-06-19,13:00:00
8288,,,,,,,,,,,,,,,,,,,,False,2413,060XX N TALMAN AVE,JC313086,2,2019-06-19T13:00:00.000,OVER $500,24,False,06,11728207,0810,41.990902511,"{'latitude': '41.990902511', 'longitude': '-87.695762289', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.695762289,THEFT,2019-06-30T15:56:27.000,40,1157575,1939920,2019,2019-06-19,13:00:00
8289,,,,,,,,,,,,,,,,,,,,False,1722,047XX N KEATING AVE,JC312998,16,2019-06-19T13:00:00.000,FROM BUILDING,17,False,06,11728147,0890,41.966711255,"{'latitude': '41.966711255', 'longitude': '-87.746497012', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.746497012,THEFT,2019-06-30T15:56:27.000,39,1143843,1931006,2019,2019-06-19,13:00:00
8290,,,,,,,,,,,,,,,,,,,,False,1424,013XX N CLAREMONT AVE,JC313023,24,2019-06-19T13:00:00.000,SIMPLE,14,False,08B,11728462,0460,41.905447206999995,"{'latitude': '41.905447207', 'longitude': '-87.685871795', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","SCHOOL, PUBLIC, BUILDING",-87.685871795,BATTERY,2019-06-30T15:56:27.000,1,1160499,1908800,2019,2019-06-19,13:00:00
8291,,,,,,,,,,,,,,,,,,,,False,1933,009XX W FLETCHER ST,JC321242,6,2019-06-19T13:00:00.000,FROM BUILDING,19,False,06,11734950,0890,41.938970331,"{'latitude': '41.938970331', 'longitude': '-87.652600613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE PORCH/HALLWAY,-87.65260061299999,THEFT,2019-06-30T15:56:27.000,44,1169459,1921086,2019,2019-06-19,13:00:00
8292,,,,,,,,,,,,,,,,,,,,True,932,021XX W 54TH PL,JC313162,61,2019-06-19T12:55:00.000,AGG PO HANDS NO/MIN INJURY,9,False,08A,11728311,0554,41.794802388,"{'latitude': '41.794802388', 'longitude': '-87.677345482', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL YARD (FRONT/BACK),-87.677345482,ASSAULT,2019-06-30T15:56:27.000,16,1163128,1868499,2019,2019-06-19,12:55:00
8293,,,,,,,,,,,,,,,,,,,,True,1223,023XX W MADISON ST,JC312977,28,2019-06-19T12:48:00.000,RETAIL THEFT,12,False,06,11728277,0860,41.881183104,"{'latitude': '41.881183104', 'longitude': '-87.68498211', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",GROCERY FOOD STORE,-87.68498211,THEFT,2019-07-04T16:01:59.000,27,1160808,1899960,2019,2019-06-19,12:48:00
8294,,,,,,,,,,,,,,,,,,,,False,2431,069XX N CLARK ST,JC313039,1,2019-06-19T12:46:00.000,FORGERY,24,False,10,11728262,1120,42.008121478,"{'latitude': '42.008121478', 'longitude': '-87.673760223', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BANK,-87.67376022299999,DECEPTIVE PRACTICE,2019-06-30T15:56:27.000,49,1163508,1946240,2019,2019-06-19,12:46:00
8295,,,,,,,,,,,,,,,,,,,,False,531,004XX E 113TH ST,JC312956,49,2019-06-19T12:45:00.000,TELEPHONE THREAT,5,False,08A,11728190,2820,41.689129509000004,"{'latitude': '41.689129509', 'longitude': '-87.611793517', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.61179351700001,OTHER OFFENSE,2019-06-30T15:56:27.000,9,1181326,1830136,2019,2019-06-19,12:45:00
8296,,,,,,,,,,,,,,,,,,,,True,833,076XX S CICERO AVE,JC312967,65,2019-06-19T12:45:00.000,RETAIL THEFT,8,False,06,11728162,0860,41.754592961,"{'latitude': '41.754592961', 'longitude': '-87.741528537', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SMALL RETAIL STORE,-87.74152853700001,THEFT,2019-07-04T16:01:59.000,18,1145727,1853720,2019,2019-06-19,12:45:00
8297,,,,,,,,,,,,,,,,,,,,False,1623,052XX W BERWYN AVE,JC312981,11,2019-06-19T12:45:00.000,POCKET-PICKING,16,False,06,11728252,0870,41.977048896999996,"{'latitude': '41.977048897', 'longitude': '-87.757924228', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SMALL RETAIL STORE,-87.757924228,THEFT,2019-06-30T15:56:27.000,45,1140710,1934752,2019,2019-06-19,12:45:00
