,:@computed_region_43wa_7qmu,:@computed_region_6mkv_f3dw,:@computed_region_awaf_s7ux,:@computed_region_bdys_3d7i,:@computed_region_d3ds_rm58,:@computed_region_d9mm_jgwp,:@computed_region_rpca_8um6,:@computed_region_vrxf_vc4k,arrest,beat,block,case_number,community_area,description,district,domestic,fbi_code,id,iucr,latitude,location,location_description,longitude,primary_type,updated_on,ward,x_coordinate,y_coordinate,year,Date,Time (CT)
167,3,14924,29,85,115,23,56,55,False,0922,047XX S WESTERN AVE,JC326354,58,SIMPLE,009,False,08B,11739323,0460,41.808028819,"{'latitude': '41.808028819', 'longitude': '-87.684414463', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DRUG STORE,-87.684414463,BATTERY,2019-07-05T16:13:31.000,15,1161164,1873304,2019,2019-07-05,16:13:31
168,43,4460,30,9,219,10,19,51,True,0533,003XX E 130TH ST,JC326587,54,OBSTRUCTING IDENTIFICATION,005,False,24,11739322,3731,41.659116901,"{'latitude': '41.659116901', 'longitude': '-87.613899836', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.613899836,INTERFERENCE WITH PUBLIC OFFICER,2019-07-05T16:13:31.000,9,1180842,1819195,2019,2019-07-05,16:13:31
169,24,21849,13,666,10,5,20,6,False,2031,028XX W LAWRENCE AVE,JC326362,4,RETAIL THEFT,020,False,06,11739087,0860,41.968529752,"{'latitude': '41.968529752', 'longitude': '-87.698860976', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",GAS STATION,-87.698860976,THEFT,2019-07-05T16:13:31.000,40,1156793,1931761,2019,2019-07-05,16:13:31
170,37,21202,43,244,238,19,25,42,False,0423,026XX E 83RD ST,JC326352,46,TO PROPERTY,004,False,14,11740276,1310,41.744534088,"{'latitude': '41.744534088', 'longitude': '-87.560653171', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",TAVERN/LIQUOR STORE,-87.560653171,CRIMINAL DAMAGE,2019-07-05T16:13:31.000,7,1195113,1850446,2019,2019-07-05,16:13:31
171,1,14924,26,721,165,23,37,56,True,0912,036XX S HERMITAGE AVE,JC326363,59,DOMESTIC BATTERY SIMPLE,009,True,08B,11739213,0486,41.828026736,"{'latitude': '41.828026736', 'longitude': '-87.66911781', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.66911781,BATTERY,2019-07-05T16:13:31.000,12,1165278,1880623,2019,2019-07-05,16:13:31
172,23,21184,11,39,123,16,28,28,False,1124,030XX W MADISON ST,JC326333,27,DOMESTIC BATTERY SIMPLE,011,True,08B,11739152,0486,41.881021315,"{'latitude': '41.881021315', 'longitude': '-87.701747089', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.701747089,BATTERY,2019-07-05T16:13:31.000,28,1156243,1899867,2019,2019-07-05,16:13:31
173,32,21559,17,512,215,17,11,66,False,0733,072XX S MAY ST,JC326348,68,OVER $500,007,True,06,11739351,0810,41.762801362,"{'latitude': '41.762801362', 'longitude': '-87.652842156', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.652842156,THEFT,2019-07-05T16:13:31.000,6,1169902,1856890,2019,2019-07-05,16:13:31
174,46,21184,41,177,80,15,28,24,False,1221,031XX W OHIO ST,JC326342,23,DOMESTIC BATTERY SIMPLE,012,False,08B,11739201,0486,41.891904878,"{'latitude': '41.891904878', 'longitude': '-87.705731347', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.705731347,BATTERY,2019-07-05T16:13:31.000,27,1155129,1903825,2019,2019-07-05,16:13:31
175,50,21869,20,780,43,12,48,11,False,1622,049XX N AUSTIN AVE,JC326379,11,AGGRAVATED: OTHER DANG WEAPON,016,False,04B,11739276,0430,41.970842909,"{'latitude': '41.970842909', 'longitude': '-87.778275137', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.778275137,BATTERY,2019-07-05T16:13:31.000,45,1135191,1932454,2019,2019-07-05,16:13:31
176,46,14917,41,63,92,15,44,29,False,1224,013XX W RANDOLPH ST,JC326625,28,TO VEHICLE,012,False,14,11739425,1320,41.884291199,"{'latitude': '41.884291199', 'longitude': '-87.661392684', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.661392684,CRIMINAL DAMAGE,2019-07-05T16:13:31.000,27,1167223,1901142,2019,2019-07-05,16:13:31
177,25,4449,38,684,30,5,22,57,True,1934,028XX N BROADWAY,JC326359,6,TO LAND,019,False,26,11739228,1330,41.933418489,"{'latitude': '41.933418489', 'longitude': '-87.644728687', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SMALL RETAIL STORE,-87.644728687,CRIMINAL TRESPASS,2019-07-05T16:13:31.000,44,1171617,1919080,2019,2019-07-05,16:13:31
178,34,21190,51,18,178,5,16,68,False,1935,026XX N CLARK ST,JC326368,7,SIMPLE,019,False,08B,11739977,0460,41.930906002,"{'latitude': '41.930906002', 'longitude': '-87.644017035', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DEPARTMENT STORE,-87.644017035,BATTERY,2019-07-05T16:13:31.000,43,1171818,1918166,2019,2019-07-05,16:13:31
179,36,21182,22,104,71,14,6,37,False,1833,0000X E CHICAGO AVE,JC326365,8,RETAIL THEFT,018,False,06,11739182,0860,41.896704058,"{'latitude': '41.896704058', 'longitude': '-87.626309934', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SMALL RETAIL STORE,-87.626309934,THEFT,2019-07-05T16:13:31.000,42,1176739,1905742,2019,2019-07-05,16:13:31
180,31,21554,6,573,231,20,59,70,True,0611,078XX S WINCHESTER AVE,JC326408,71,MANU/DEL:CANNABIS OVER 10 GMS,006,False,18,11739256,1822,41.751260619,"{'latitude': '41.751260619', 'longitude': '-87.671947399', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE PORCH/HALLWAY,-87.671947399,NARCOTICS,2019-07-05T16:13:31.000,17,1164722,1852644,2019,2019-07-05,16:13:31
181,30,21554,6,573,231,20,59,70,True,0611,020XX W 79TH ST,JC326375,71,TO PROPERTY,006,False,14,11739267,1310,41.750226862,"{'latitude': '41.750226862', 'longitude': '-87.673526493', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PARKING LOT/GARAGE(NON.RESID.),-87.673526493,CRIMINAL DAMAGE,2019-07-05T16:13:31.000,18,1164294,1852264,2019,2019-07-05,16:13:31
182,2,21559,19,409,261,17,11,66,False,0712,056XX S CARPENTER ST,JC327106,68,SIMPLE,007,False,08A,11739747,0560,41.791461017,"{'latitude': '41.791461017', 'longitude': '-87.651160313', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.651160313,ASSAULT,2019-07-05T16:13:31.000,16,1170278,1867337,2019,2019-07-05,16:13:31
184,46,4299,41,456,66,16,5,24,True,1112,037XX W CHICAGO AVE,JC326384,23,POSS: SYNTHETIC DRUGS,011,False,18,11739203,2028,41.895420644,"{'latitude': '41.895420644', 'longitude': '-87.720539406', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",GAS STATION,-87.720539406,NARCOTICS,2019-07-05T16:13:31.000,27,1151088,1905077,2019,2019-07-05,16:13:31
185,46,4299,41,456,66,16,5,24,False,1112,010XX N LAWNDALE AVE,JC326318,23,AUTOMOBILE,011,False,07,11739088,0910,41.899541898,"{'latitude': '41.899541898', 'longitude': '-87.718887467', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.718887467,MOTOR VEHICLE THEFT,2019-07-05T16:13:31.000,27,1151527,1906582,2019,2019-07-05,16:13:31
186,48,14920,8,97,95,15,43,29,False,1232,008XX W COLLEGE PKWY,JC326343,28,DOMESTIC BATTERY SIMPLE,012,True,08B,11739211,0486,41.861476943,"{'latitude': '41.861476943', 'longitude': '-87.647244854', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.647244854,BATTERY,2019-07-05T16:13:31.000,11,1171142,1892859,2019,2019-07-05,16:13:31
187,35,21546,31,497,227,20,61,67,True,0624,077XX S MARYLAND AVE,JC326335,69,VIOLATE ORDER OF PROTECTION,006,True,26,11739363,4387,41.754120813,"{'latitude': '41.754120813', 'longitude': '-87.60403314', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.60403314,OTHER OFFENSE,2019-07-05T16:13:31.000,8,1183245,1853836,2019,2019-07-05,16:13:31
188,42,4447,33,316,254,9,33,73,False,2211,106XX S SAWYER AVE,JC326357,74,AGGRAVATED: HANDGUN,022,True,04A,11739238,051A,41.699912379,"{'latitude': '41.699912379', 'longitude': '-87.702332311', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.702332311,ASSAULT,2019-07-05T16:13:31.000,19,1156568,1833871,2019,2019-07-05,16:13:31
190,5,21853,3,357,32,11,9,10,False,2422,014XX W BIRCHWOOD AVE,JC326294,1,AGGRAVATED: HANDGUN,024,False,04A,11739173,051A,42.018196745,"{'latitude': '42.018196745', 'longitude': '-87.666399106', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.666399106,ASSAULT,2019-07-05T16:13:31.000,49,1165480,1949927,2019,2019-07-05,16:13:31
191,42,4447,33,264,254,9,33,73,True,2211,112XX S HOMAN AVE,JC326378,74,DOMESTIC BATTERY SIMPLE,022,True,08B,11739196,0486,41.689073731,"{'latitude': '41.689073731', 'longitude': '-87.705608846', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.705608846,BATTERY,2019-07-05T16:13:31.000,19,1155702,1829915,2019,2019-07-05,16:13:31
192,6,21867,44,293,276,13,58,64,False,0823,035XX W 64TH ST,JC326334,66,OTHER CRIME AGAINST PERSON,008,True,26,11739194,5000,41.777010021,"{'latitude': '41.777010021', 'longitude': '-87.711182595', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SIDEWALK,-87.711182595,OTHER OFFENSE,2019-07-05T16:13:31.000,23,1153948,1861947,2019,2019-07-05,16:13:31
193,35,22538,9,420,222,19,24,39,False,0414,077XX S CHAPPEL AVE,JC326288,43,SIMPLE,004,False,08A,11739170,0560,41.754804422,"{'latitude': '41.754804422', 'longitude': '-87.574830554', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.574830554,ASSAULT,2019-07-05T16:13:31.000,8,1191211,1854154,2019,2019-07-05,16:13:31
194,2,22257,19,111,274,13,23,64,False,0824,059XX S WESTERN AVE,JC327101,66,CREDIT CARD FRAUD,008,False,11,11739805,1150,41.785898264,"{'latitude': '41.785898264', 'longitude': '-87.683816334', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SMALL RETAIL STORE,-87.683816334,DECEPTIVE PRACTICE,2019-07-05T16:13:31.000,16,1161388,1865241,2019,2019-07-05,16:13:31
195,33,21546,32,121,217,18,61,67,False,0324,073XX S UNIVERSITY AVE,JC327296,69,FORCIBLE ENTRY,003,False,05,11740049,0610,41.761792666,"{'latitude': '41.761792666', 'longitude': '-87.596960153', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.596960153,BURGLARY,2019-07-05T16:13:31.000,5,1185151,1856648,2019,2019-07-05,16:13:31
196,32,21546,31,496,227,20,61,67,False,0624,077XX S DR MARTIN LUTHER KING JR DR,JC326557,69,UNLAWFUL ENTRY,006,False,05,11739359,0620,41.753786596,"{'latitude': '41.753786596', 'longitude': '-87.615016892', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.615016892,BURGLARY,2019-07-05T16:13:31.000,6,1180249,1853689,2019,2019-07-05,16:13:31
197,32,21546,31,406,235,20,61,40,False,0631,082XX S CALUMET AVE,JC326988,44,$500 AND UNDER,006,False,06,11739689,0820,41.744708666,"{'latitude': '41.744708666', 'longitude': '-87.616371298', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.616371298,THEFT,2019-07-05T16:13:31.000,6,1179907,1850378,2019,2019-07-05,16:13:31
198,30,21867,6,349,208,13,58,64,False,0831,072XX S CALIFORNIA AVE,JC327804,66,TO PROPERTY,008,False,14,11740282,1310,41.762055001,"{'latitude': '41.762055001', 'longitude': '-87.69295999', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.69295999,CRIMINAL DAMAGE,2019-07-05T16:13:31.000,18,1158959,1856534,2019,2019-07-05,16:13:31
199,33,22538,32,381,212,18,24,39,False,0332,068XX S RIDGELAND AVE,JC326381,43,STRONGARM - NO WEAPON,003,False,03,11739192,0320,41.771076867,"{'latitude': '41.771076867', 'longitude': '-87.582582791', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.582582791,ROBBERY,2019-07-05T16:13:31.000,5,1189044,1860065,2019,2019-07-05,16:13:31
200,11,22620,16,109,191,7,49,25,False,1433,012XX W NORTH AVE,JC327700,24,DOMESTIC BATTERY SIMPLE,014,True,08B,11740367,0486,41.910767179,"{'latitude': '41.910767179', 'longitude': '-87.658047417', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.658047417,BATTERY,2019-07-05T16:13:31.000,2,1168058,1910797,2019,2019-07-05,16:13:31
201,23,22216,11,696,81,25,32,26,False,1532,001XX N LAPORTE AVE,JC326315,25,SIMPLE,015,True,08A,11739362,0560,41.883513836,"{'latitude': '41.883513836', 'longitude': '-87.74906204', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL YARD (FRONT/BACK),-87.74906204,ASSAULT,2019-07-05T16:13:31.000,28,1143352,1900684,2019,2019-07-05,16:13:31
202,23,22216,11,696,90,16,32,26,False,1113,046XX W FULTON ST,JC326418,25,ARMED: HANDGUN,011,False,03,11739342,031A,41.885399333,"{'latitude': '41.885399333', 'longitude': '-87.741597233', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SIDEWALK,-87.741597233,ROBBERY,2019-07-05T16:13:31.000,28,1145380,1901385,2019,2019-07-05,16:13:31
203,11,22535,16,298,192,7,1,25,False,1434,016XX N MILWAUKEE AVE,JC327568,24,$500 AND UNDER,014,False,06,11740253,0820,41.911166613,"{'latitude': '41.911166613', 'longitude': '-87.678686687', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.678686687,THEFT,2019-07-05T16:13:31.000,2,1162439,1910899,2019,2019-07-05,16:13:31
204,14,21572,36,98,142,16,30,30,True,1132,039XX W ROOSEVELT RD,JC326337,29,UNLAWFUL POSS OF HANDGUN,011,False,15,11739175,143A,41.86618435,"{'latitude': '41.86618435', 'longitude': '-87.724324771', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PARKING LOT/GARAGE(NON.RESID.),-87.724324771,WEAPONS VIOLATION,2019-07-05T16:13:31.000,24,1150133,1894416,2019,2019-07-05,16:13:31
205,4,21559,53,435,202,17,11,66,False,0723,065XX S HALSTED ST,JC328797,68,OVER $500,007,False,06,11741154,0810,41.775637186,"{'latitude': '41.775637186', 'longitude': '-87.644677678', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DAY CARE CENTER,-87.644677678,THEFT,2019-07-05T16:13:31.000,20,1172092,1861585,2019,2019-07-05,16:13:31
206,42,22212,33,630,257,9,13,71,False,2212,105XX S DREW ST,JC327586,72,OVER $500,022,False,06,11740118,0810,41.702270516,"{'latitude': '41.702270516', 'longitude': '-87.664613088', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.664613088,THEFT,2019-07-05T16:13:31.000,19,1166862,1834808,2019,2019-07-05,16:13:31
207,32,21546,31,495,228,20,61,67,False,0623,078XX S STATE ST,JC326874,69,TO VEHICLE,006,False,14,11739596,1320,41.752545308,"{'latitude': '41.752545308', 'longitude': '-87.624599541', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.624599541,CRIMINAL DAMAGE,2019-07-05T16:13:31.000,6,1177638,1853215,2019,2019-07-05,16:13:31
208,3,22248,49,196,110,23,56,55,False,0921,031XX W 41ST ST,JC326553,58,DOMESTIC BATTERY SIMPLE,009,True,08B,11739326,0486,41.819013527,"{'latitude': '41.819013527', 'longitude': '-87.703028112', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.703028112,BATTERY,2019-07-05T16:13:31.000,12,1156060,1877269,2019,2019-07-05,16:13:31
209,2,21867,44,182,276,13,58,64,False,0823,029XX W 63RD ST,JC326931,66,TO PROPERTY,008,False,14,11739637,1310,41.779074355,"{'latitude': '41.779074355', 'longitude': '-87.696273702', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESTAURANT,-87.696273702,CRIMINAL DAMAGE,2019-07-05T16:13:31.000,16,1158009,1862729,2019,2019-07-05,16:13:31
210,5,21853,3,52,33,11,9,10,False,2424,074XX N WOLCOTT AVE,JC326407,1,TO VEHICLE,024,False,14,11739164,1320,42.016947128,"{'latitude': '42.016947128', 'longitude': '-87.677654422', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.677654422,CRIMINAL DAMAGE,2019-07-05T16:13:31.000,49,1162425,1949448,2019,2019-07-05,16:13:31
211,7,22216,52,672,85,25,32,26,False,1512,059XX W MIDWAY PARK,JC327275,25,AUTOMOBILE,015,False,07,11739920,0910,41.888968348,"{'latitude': '41.888968348', 'longitude': '-87.773644504', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.773644504,MOTOR VEHICLE THEFT,2019-07-05T16:13:31.000,29,1136645,1902627,2019,2019-07-05,16:13:31
212,49,22615,27,285,194,6,2,24,False,2534,016XX N KEYSTONE AVE,JC327321,23,TO VEHICLE,025,False,14,11740015,1320,41.910361891,"{'latitude': '41.910361891', 'longitude': '-87.727567836', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.727567836,CRIMINAL DAMAGE,2019-07-05T16:13:31.000,26,1149136,1910508,2019,2019-07-05,16:13:31
213,43,21861,31,567,250,10,19,45,False,0511,098XX S MICHIGAN AVE,JC326276,49,AGGRAVATED: HANDGUN,005,False,04B,11739390,041A,41.715133909,"{'latitude': '41.715133909', 'longitude': '-87.620454328', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.620454328,BATTERY,2019-07-05T16:13:31.000,9,1178882,1839592,2019,2019-07-05,16:13:31
214,23,22216,11,695,68,16,32,26,True,1111,007XX N KILPATRICK AVE,JC326331,25,FALSE/STOLEN/ALTERED TRP,011,False,26,11739083,502P,41.893526477,"{'latitude': '41.893526477', 'longitude': '-87.743476188', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.743476188,OTHER OFFENSE,2019-07-05T16:13:31.000,28,1144848,1904343,2019,2019-07-05,16:13:31
215,27,22528,42,268,35,11,12,20,False,2411,068XX N SEELEY AVE,JC327520,2,OVER $500,024,False,06,11740041,0810,42.005629541,"{'latitude': '42.005629541', 'longitude': '-87.681891466', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.681891466,THEFT,2019-07-05T16:13:31.000,50,1161305,1945315,2019,2019-07-05,16:13:31
216,23,21572,11,737,140,16,28,28,False,1134,005XX S KEDZIE AVE,JC326263,27,STRONGARM - NO WEAPON,011,False,03,11739949,0320,41.874532185,"{'latitude': '41.874532185', 'longitude': '-87.705938056', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CTA TRAIN,-87.705938056,ROBBERY,2019-07-05T16:13:31.000,24,1155119,1897494,2019,2019-07-05,16:13:31
217,4,21559,53,435,201,17,11,66,True,0711,002XX W 63RD ST,JC326289,68,MANU/DEL:CANNABIS OVER 10 GMS,007,False,18,11739093,1822,41.779975054,"{'latitude': '41.779975054', 'longitude': '-87.630937377', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CTA TRAIN,-87.630937377,NARCOTICS,2019-07-05T16:13:31.000,20,1175827,1863196,2019,2019-07-05,16:13:31
218,36,4446,22,670,72,14,55,37,False,1832,001XX W ONTARIO ST,JC326514,8,FROM BUILDING,018,False,06,11739312,0890,41.893223483,"{'latitude': '41.893223483', 'longitude': '-87.63153437', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESTAURANT,-87.63153437,THEFT,2019-07-05T16:13:31.000,42,1175327,1904462,2019,2019-07-05,16:13:31
219,46,21184,41,90,75,15,28,29,False,1223,018XX W MONROE ST,JC326314,28,$500 AND UNDER,012,True,06,11739208,0820,41.880081938,"{'latitude': '41.880081938', 'longitude': '-87.672339218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SIDEWALK,-87.672339218,THEFT,2019-07-05T16:13:31.000,27,1164254,1899585,2019,2019-07-05,16:13:31
220,46,21184,41,50,77,15,28,28,False,1222,031XX W MAYPOLE AVE,JC326481,27,SIMPLE,012,False,08A,11739378,0560,41.883732148,"{'latitude': '41.883732148', 'longitude': '-87.7041588', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",TAXICAB,-87.7041588,ASSAULT,2019-07-05T16:13:31.000,27,1155579,1900850,2019,2019-07-05,16:13:31
221,43,21546,30,430,248,20,61,40,False,0633,006XX E 92ND PL,JC326250,44,SIMPLE,006,False,08A,11739142,0560,41.726559442,"{'latitude': '41.726559442', 'longitude': '-87.608323307', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.608323307,ASSAULT,2019-07-05T16:13:31.000,9,1182159,1843783,2019,2019-07-05,16:13:31
222,24,21849,46,28,61,2,20,6,False,2031,048XX N FAIRFIELD AVE,JC326353,4,$500 AND UNDER,020,False,06,11739111,0820,41.968815716,"{'latitude': '41.968815716', 'longitude': '-87.697475517', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.697475517,THEFT,2019-07-05T16:13:31.000,40,1157169,1931868,2019,2019-07-05,16:13:31
223,40,22535,16,373,192,7,1,23,False,1434,019XX N LEAVITT ST,JC327198,22,OVER $500,014,False,06,11739831,0810,41.916671238,"{'latitude': '41.916671238', 'longitude': '-87.682495678', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.682495678,THEFT,2019-07-05T16:13:31.000,32,1161387,1912897,2019,2019-07-05,16:13:31
225,30,4300,6,243,226,13,8,69,False,0835,080XX S SACRAMENTO AVE,JC326360,70,$500 AND UNDER,008,False,06,11739135,0820,41.747598234,"{'latitude': '41.747598234', 'longitude': '-87.697449813', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.697449813,THEFT,2019-07-05T16:13:31.000,18,1157773,1851257,2019,2019-07-05,16:13:31
226,35,21546,9,491,246,19,61,44,False,0413,015XX E 93RD ST,JC326480,48,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,004,True,04B,11739352,0498,41.725980758,"{'latitude': '41.725980758', 'longitude': '-87.586104609', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.586104609,BATTERY,2019-07-05T16:13:31.000,8,1188226,1843624,2019,2019-07-05,16:13:31
227,22,21861,45,524,260,10,19,45,False,0513,0000X W 108TH PL,JC326277,49,DOMESTIC BATTERY SIMPLE,005,True,08B,11739149,0486,41.69712792,"{'latitude': '41.69712792', 'longitude': '-87.624369795', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.624369795,BATTERY,2019-07-05T16:13:31.000,34,1177867,1833022,2019,2019-07-05,16:13:31
